ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
4776	NFATC4	1.9896	0.0038
388650	FAM69A	1.6617	0.0046
4313	MMP2	1.8152	0.0046
5373	PMM2	1.9464	0.0048
5321	PLA2G4A	1.744	0.0054
57761	TRIB3	1.6594	0.0056
1616	DAXX	2.2528	0.0057
5796	PTPRK	1.4281	0.0068
10123	ARL4C	1.3395	0.0075
4931	NVL	1.3317	0.008
5829	PXN	1.4731	0.0106
1500	CTNND1	1.713	0.0107
9915	ARNT2	1.4577	0.0116
4232	MEST	1.5594	0.0118
3486	IGFBP3	1.2716	0.0123
23161	SNX13	2.617	0.013
1950	EGF	1.2178	0.0148
9246	UBE2L6	1.2821	0.0148
7077	TIMP2	1.2352	0.0149
9093	DNAJA3	1.3803	0.0155
1676	DFFA	1.3126	0.0157
5290	PIK3CA	1.7042	0.0166
958	CD40	1.5847	0.0169
6919	TCEA2	1.4995	0.0174
9455	HOMER2	1.225	0.0181
3682	ITGAE	1.1721	0.0191
7020	TFAP2A	1.5884	0.0199
8835	SOCS2	1.4195	0.0199
6184	RPN1	1.1829	0.0199
51375	SNX7	1.4448	0.02
1788	DNMT3A	1.2135	0.0213
93594	TBC1D31	1.7191	0.0218
831	CAST	1.0973	0.0223
7015	TERT	1.1775	0.0223
23200	ATP11B	2.7007	0.0245
3725	JUN	1.7947	0.0247
9842	PLEKHM1	1.1106	0.0249
5986	RFNG	0.9718	0.0253
6464	SHC1	1.2109	0.0261
7016	TESK1	1.2624	0.0265
5770	PTPN1	0.9385	0.0266
25874	MPC2	1.0034	0.0272
79094	CHAC1	1.0359	0.028
79170	PRR15L	1.2173	0.0287
4817	NIT1	1.7968	0.0288
6253	RTN2	1.0463	0.0292
1647	GADD45A	1.3179	0.0302
2523	FUT1	1.3707	0.0302
79174	CRELD2	1.7038	0.0312
2195	FAT1	0.9688	0.0328
23443	SLC35A3	1.0643	0.0331
7043	TGFB3	1.5141	0.0331
10398	MYL9	0.8912	0.0335
5788	PTPRC	1.2463	0.0338
9988	DMTF1	1.189	0.0344
10668	CGRRF1	4.1062	0.0346
26136	TES	1.0679	0.038
55179	FAIM	1.0488	0.0396
64428	NARFL	0.86240000000000006	0.0396
24149	ZNF318	1.2783	0.0399
10206	TRIM13	0.8576	0.0403
