ID_geneid	Name_GeneSymbol	Value_LogDiffExp	Significance_pvalue
23670	TMEM2	2.1794	0.0017
25976	TIPARP	2.2432	0.0034
1786	DNMT1	1.8324	0.0039
1399	CRKL	2.2091	0.0066
85236	HIST1H2BK	1.4897	0.0072
178	AGL	2.1853	0.0072
4016	LOXL1	1.9925	0.0082
64781	CERK	1.4898	0.0108
10362	HMG20B	1.4995	0.0111
1514	CTSL	1.4802	0.0116
9903	KLHL21	1.5138	0.0141
1647	GADD45A	1.2859	0.0149
3280	HES1	1.6549	0.0159
823	CAPN1	1.4597	0.0162
9533	POLR1C	1.3497	0.0169
2048	EPHB2	2.5804	0.0172
55608	ANKRD10	1.2214	0.0221
10695	CNPY3	1.7143	0.0239
291	SLC25A4	1.1899	0.0243
5829	PXN	1.3852	0.0251
11182	SLC2A6	1.3964	0.0272
6251	RSU1	1.0495	0.0275
4582	MUC1	1.1296	0.0279
23210	JMJD6	1.0522	0.0309
5255	PHKA1	1.4249	0.0311
9275	BCL7B	1.3422	0.0346
727	C5	1.5212	0.0351
9488	PIGB	1.5566	0.0358
54442	KCTD5	1.0519	0.0365
57178	ZMIZ1	2.324	0.0374
4927	NUP88	1.0189	0.0379
9093	DNAJA3	1.1765	0.0387
54505	DHX29	1.1896	0.0394
8518	IKBKAP	0.943	0.0407
10206	TRIM13	0.9372	0.0412
5498	PPOX	1.4407	0.0424
2767	GNA11	2.2722	0.0425
4172	MCM3	1.2849	0.043
958	CD40	0.9866	0.0433
2195	FAT1	0.9815	0.0446
3486	IGFBP3	1.4136	0.0453
5889	RAD51C	1.0479	0.0464
55847	CISD1	1.2125	0.0477
5613	PRKX	0.9163	0.0479
51203	NUSAP1	1.0481	0.0482
80212	CCDC92	0.8892	0.0504
57406	ABHD6	0.8814	0.0505
5891	MOK	1.1245	0.0508
3553	IL1B	0.9079	0.0519
8720	MBTPS1	1.0318	0.0536
8050	PDHX	0.8662	0.0541
23161	SNX13	1.2991	0.0543
6184	RPN1	1.0449	0.0557
1017	CDK2	0.9142	0.0564
10180	RBM6	1.3155	0.0569
4793	NFKBIB	0.8698	0.0573
28969	BZW2	2.2092	0.0593
11031	RAB31	1.0506	0.0593
2887	GRB10	1.107	0.0606
25825	BACE2	1.019	0.0616
4067	LYN	1.4474	0.0622
5993	RFX5	1.0069	0.0631
200081	TXLNA	1.0259	0.0632
2624	GATA2	0.883	0.0634
6509	SLC1A4	1.1717	0.0642
23077	MYCBP2	4.4817	0.065
93594	TBC1D31	1.2863	0.0668
58472	SQRDL	0.9307	0.0683
5601	MAPK9	1.7064	0.0724
7168	TPM1	1.197	0.0736
5654	HTRA1	0.9171	0.0759
3508	IGHMBP2	1.3138	0.0763
9016	SLC25A14	1.0391	0.0776
5792	PTPRF	1.218	0.0789
1500	CTNND1	1.0634	0.0799
1906	EDN1	1.0963	0.08
9641	IKBKE	1.2703	0.0808
11232	POLG2	1.0285	0.0856
8900	CCNA1	1.2144	0.0858
8318	CDC45	0.9467	0.0862
3597	IL13RA1	1.0086	0.0871
51335	NGRN	0.8683	0.0901
8550	MAPKAPK5	4.1601	0.0937
4616	GADD45B	0.9444	0.0945
10049	DNAJB6	1.3758	0.0956
3682	ITGAE	0.9096	0.0961
4846	NOS3	1.159	0.0972
79080	CCDC86	0.9289	0.0987
9267	CYTH1	1.0928	0.0995
8884	SLC5A6	0.9279	0.1015
25874	MPC2	1.2389	0.1076
26511	CHIC2	0.9187	0.1081
57192	MCOLN1	2.1878	0.1081
8800	PEX11A	1.2208	0.1087
5321	PLA2G4A	0.9501	0.1096
23522	KAT6B	1.1522	0.131
5054	SERPINE1	1.0718	0.1323
3202	HOXA5	1.1814	0.1337
1029	CDKN2A	0.8822	0.1343
7296	TXNRD1	1.0211	0.136
9170	LPAR2	1.1193	0.1366
5880	RAC2	3.7992	0.1376
831	CAST	1.0702	0.1379
23588	KLHDC2	0.8674	0.1411
9924	PAN2	2.6266	0.1418
84890	ADO	3.7701	0.1427
2185	PTK2B	1.0051	0.1473
29763	PACSIN3	0.8741	0.1517
392	ARHGAP1	0.9852	0.1695
1870	E2F2	3.5268	0.1748
572	BAD	0.8752	0.1756
949	SCARB1	1.8241	0.182
6810	STX4	0.9877	0.1826
2288	FKBP4	0.8991	0.2084
79073	TMEM109	0.8858	0.2193
4776	NFATC4	2.7137	0.2221
2113	ETS1	1.8708	0.2232
1050	CEBPA	2.6953	0.2272
3454	IFNAR1	0.853	0.2408
348	APOE	2.5835	0.2491
5373	PMM2	0.9658	0.2743
5899	RALB	1.3047	0.2767
10681	GNB5	2.7153	0.309
6813	STXBP2	1.0058	0.309
8503	PIK3R3	1.5168	0.6313
23597	ACOT9	1.205	0.7317
7538	ZFP36	-2.4588	0.0027
581	BAX	-1.8262	0.0036
3315	HSPB1	-1.9159	0.0038
10131	TRAP1	-1.6426	0.005
3725	JUN	-1.5171	0.0078
8837	CFLAR	-1.6051	0.0082
8061	FOSL1	-1.3577	0.0117
3329	HSPD1	-1.5733	0.0119
1070	CETN3	-1.2224	0.0166
4775	NFATC3	-1.4214	0.0167
230	ALDOC	-1.5367	0.017
7099	TLR4	-1.4593	0.0183
5710	PSMD4	-1.4501	0.0193
4088	SMAD3	-1.3523	0.0195
10489	LRRC41	-1.1987	0.0207
1534	CYB561	-1.328	0.021
79921	TCEAL4	-1.336	0.0214
8878	SQSTM1	-1.2248000000000001	0.0229
5223	PGAM1	-1.1579	0.0243
5366	PMAIP1	-1.2631	0.0267
10007	GNPDA1	-1.1022	0.0278
23378	RRP8	-1.0658	0.0284
3775	KCNK1	-1.0577	0.0285
2771	GNAI2	-1.0454	0.0286
51465	UBE2J1	-1.027	0.0313
10782	ZNF274	-1.0359	0.0347
387	RHOA	-1.119	0.0349
4282	MIF	-1.4038	0.0351
8508	NIPSNAP1	-1.0672	0.0375
10434	LYPLA1	-1.4205	0.0377
8974	P4HA2	-1.1296	0.0385
1978	EIF4EBP1	-1.1397	0.0389
1635	DCTD	-1.0903	0.0392
9703	KIAA0100	-0.9499	0.0396
4792	NFKBIA	-1.0217	0.0397
6599	SMARCC1	-1.4336	0.0411
1981	EIF4G1	-1.1887	0.043
1282	COL4A1	-1.1019	0.0441
51466	EVL	-1.0619	0.0444
11041	B4GAT1	-0.9258	0.0447
994	CDC25B	-1.1659	0.0448
1616	DAXX	-1.0622	0.0509
6390	SDHB	-0.8948	0.055
5261	PHKG2	-0.922	0.0556
5997	RGS2	-1.162	0.0579
51170	HSD17B11	-4.5517	0.0606
10153	CEBPZ	-0.9134	0.0635
147179	WIPF2	-1.194	0.0637
891	CCNB1	-0.888	0.0649
11151	CORO1A	-0.9809	0.0656
1001	CDH3	-0.9432	0.0664
3978	LIG1	-0.9169	0.0697
5921	RASA1	-0.9231	0.0733
5607	MAP2K5	-1.1466	0.0746
10904	BLCAP	-0.9323	0.0772
5580	PRKCD	-1.0152	0.0806
54850	FBXL12	-0.9772	0.0809
9289	ADGRG1	-0.8621	0.0818
51026	GOLT1B	-1.3018	0.0833
1983	EIF5	-4.0982	0.0887
3091	HIF1A	-1.0049	0.0901
11007	CCDC85B	-0.9216	0.0925
25932	CLIC4	-0.8823	0.0941
664	BNIP3	-0.9257	0.0942
6697	SPR	-4.1746	0.095
23499	MACF1	-4.1433	0.0957
1111	CHEK1	-0.9752	0.0978
10450	PPIE	-2.6596	0.0988
3156	HMGCR	-0.8708	0.1009
2184	FAH	-1.0567	0.1013
5566	PRKACA	-0.9118	0.1017
51015	ISOC1	-0.8513	0.104
4850	CNOT4	-0.9738	0.1074
501	ALDH7A1	-3.8804	0.1128
23014	FBXO21	-2.7016	0.1229
1452	CSNK1A1	-0.9312	0.1274
9988	DMTF1	-1.221	0.1481
54541	DDIT4	-1.2688	0.1483
1459	CSNK2A2	-1.3047	0.1491
